internalId,dorsal,category,heatName,heatTime,heatDay,name1,email1,contact1,name2,email2,contact2,name3,email3,contact3,name4,email4,contact4
R114004,1320-4,Hybrid Pro Team Relay,secondary willow,13:20,2025-03-13,Mark Rolfson,jose.filipe.chavarria+mark.rolfson@gmail.com.com,238-814-2807 x4120,Rodolfo Lowe,jose.filipe.chavarria+rodolfo.lowe@gmail.com.com,(671) 495-1106 x3565,Darrel McKenzie,jose.filipe.chavarria+darrel.mckenzie@gmail.com.com,654.531.5825,Sofia Hermiston,jose.filipe.chavarria+sofia.hermiston@gmail.com.com,(671) 799-8050 x301
P114005,1320-5,Hybrid Pro Doubles Men,secondary willow,13:20,2025-03-13,King Crooks,jose.filipe.chavarria+king.crooks@gmail.com.com,(805) 985-3015 x362,Bridie Marvin,jose.filipe.chavarria+bridie.marvin@gmail.com.com,332.917.7914 x5067,,,,,,
R114006,1320-6,Hybrid Pro Team Relay,secondary willow,13:20,2025-03-13,Rashad Rau,jose.filipe.chavarria+rashad.rau@gmail.com.com,(834) 336-6737,Sandrine Hackett,jose.filipe.chavarria+sandrine.hackett@gmail.com.com,747.800.6682,Rogers Schamberger,jose.filipe.chavarria+rogers.schamberger@gmail.com.com,1-289-976-7411 x178,Princess Bradtke,jose.filipe.chavarria+princess.bradtke@gmail.com.com,(239) 808-8736 x235
R115000,1340-0,Hybrid Pro Team Relay,biodegradable cheetah,13:40,2025-03-13,Hellen Sauer,jose.filipe.chavarria+hellen.sauer@gmail.com.com,476-952-9596 x207,Waylon Gorczany,jose.filipe.chavarria+waylon.gorczany@gmail.com.com,(522) 413-4316 x2205,Selina Langworth,jose.filipe.chavarria+selina.langworth@gmail.com.com,1-913-441-4434 x854,Mariano Lebsack,jose.filipe.chavarria+mariano.lebsack@gmail.com.com,1-784-375-2241 x20593
S115001,1340-1,Hybrid Pro Women,biodegradable cheetah,13:40,2025-03-13,Enoch Kub,jose.filipe.chavarria+enoch.kub@gmail.com.com,(904) 700-2669 x271,,,,,,,,,
S115002,1340-2,Hybrid Women,biodegradable cheetah,13:40,2025-03-13,Humberto Larkin,jose.filipe.chavarria+humberto.larkin@gmail.com.com,(519) 238-6254 x6385,,,,,,,,,
S115003,1340-3,Hybrid Pro Men,biodegradable cheetah,13:40,2025-03-13,Abbie Koch-Labadie,jose.filipe.chavarria+abbie.koch-labadie@gmail.com.com,780-479-4811 x2621,,,,,,,,,
R115004,1340-4,Hybrid Team Relay,biodegradable cheetah,13:40,2025-03-13,Ellis Conn,jose.filipe.chavarria+ellis.conn@gmail.com.com,840.278.2346 x19845,Ashtyn Becker,jose.filipe.chavarria+ashtyn.becker@gmail.com.com,1-925-673-7870,Vernon Mitchell-Quigley,jose.filipe.chavarria+vernon.mitchell-quigley@gmail.com.com,(994) 722-5763,Juliana Ferry,jose.filipe.chavarria+juliana.ferry@gmail.com.com,531.663.6829 x29807
P115005,1340-5,Hybrid Doubles Women,biodegradable cheetah,13:40,2025-03-13,Owen Skiles,jose.filipe.chavarria+owen.skiles@gmail.com.com,880.602.1020 x029,Benedict Rodriguez,jose.filipe.chavarria+benedict.rodriguez@gmail.com.com,(982) 551-7345,,,,,,
P115006,1340-6,Hybrid Doubles Men,biodegradable cheetah,13:40,2025-03-13,Hailie Aufderhar,jose.filipe.chavarria+hailie.aufderhar@gmail.com.com,1-365-893-4924 x759,Verna Monahan,jose.filipe.chavarria+verna.monahan@gmail.com.com,978-205-9963 x31417,,,,,,
P115007,1340-7,Hybrid Pro Doubles Mixed,biodegradable cheetah,13:40,2025-03-13,Mallory Rosenbaum,jose.filipe.chavarria+mallory.rosenbaum@gmail.com.com,502.400.2955 x4695,Allison Reinger,jose.filipe.chavarria+allison.reinger@gmail.com.com,(898) 925-2233,,,,,,
P116000,1400-0,Hybrid Pro Doubles Men,spirited technologist,14:00,2025-03-13,Estelle Grimes,jose.filipe.chavarria+estelle.grimes@gmail.com.com,(903) 310-2399 x74708,Jamey Ankunding,jose.filipe.chavarria+jamey.ankunding@gmail.com.com,(830) 595-0774 x58727,,,,,,
P116001,1400-1,Hybrid Doubles Men,spirited technologist,14:00,2025-03-13,Adelia Streich,jose.filipe.chavarria+adelia.streich@gmail.com.com,864-866-8529,Brandyn Mosciski,jose.filipe.chavarria+brandyn.mosciski@gmail.com.com,(362) 429-8616 x38874,,,,,,
R116002,1400-2,Hybrid Team Relay,spirited technologist,14:00,2025-03-13,Brooks Feest,jose.filipe.chavarria+brooks.feest@gmail.com.com,263-727-4985 x998,Hassan Farrell,jose.filipe.chavarria+hassan.farrell@gmail.com.com,(224) 774-1193 x71105,Jermey Vandervort,jose.filipe.chavarria+jermey.vandervort@gmail.com.com,1-847-422-6309 x6007,Monty Toy,jose.filipe.chavarria+monty.toy@gmail.com.com,(702) 603-2684 x04029
R116003,1400-3,Hybrid Pro Team Relay,spirited technologist,14:00,2025-03-13,Filiberto Blanda-Vandervort,jose.filipe.chavarria+filiberto.blanda-vandervort@gmail.com.com,668-947-2366 x64270,Brenden Rice,jose.filipe.chavarria+brenden.rice@gmail.com.com,1-954-919-1506 x75600,Minerva Schimmel,jose.filipe.chavarria+minerva.schimmel@gmail.com.com,(486) 950-8636,Donny Orn,jose.filipe.chavarria+donny.orn@gmail.com.com,1-765-582-1260 x740
P116004,1400-4,Hybrid Pro Doubles Men,spirited technologist,14:00,2025-03-13,Delphine Waters,jose.filipe.chavarria+delphine.waters@gmail.com.com,553.572.0744 x752,Christelle Lockman,jose.filipe.chavarria+christelle.lockman@gmail.com.com,447-679-7902 x9622,,,,,,
S116005,1400-5,Hybrid Pro Men,spirited technologist,14:00,2025-03-13,Margret McLaughlin,jose.filipe.chavarria+margret.mclaughlin@gmail.com.com,1-634-836-0660 x81038,,,,,,,,,
R116006,1400-6,Hybrid Team Relay,spirited technologist,14:00,2025-03-13,Allison Ullrich,jose.filipe.chavarria+allison.ullrich@gmail.com.com,1-460-304-1910 x506,Everette Adams,jose.filipe.chavarria+everette.adams@gmail.com.com,(936) 678-6181,Dena Hegmann,jose.filipe.chavarria+dena.hegmann@gmail.com.com,525.360.3362 x6983,Javier Hilll,jose.filipe.chavarria+javier.hilll@gmail.com.com,577.348.7769 x3184
S117000,1420-0,Hybrid Pro Women,strict window,14:20,2025-03-13,Jacynthe Block,jose.filipe.chavarria+jacynthe.block@gmail.com.com,553.975.3104 x50301,,,,,,,,,
R117001,1420-1,Hybrid Team Relay,strict window,14:20,2025-03-13,Raymundo Jerde,jose.filipe.chavarria+raymundo.jerde@gmail.com.com,1-256-620-0554 x775,Sam Yost,jose.filipe.chavarria+sam.yost@gmail.com.com,541.583.7488 x50289,Judd Ryan,jose.filipe.chavarria+judd.ryan@gmail.com.com,(935) 621-1344 x204,Aryanna Jacobs,jose.filipe.chavarria+aryanna.jacobs@gmail.com.com,594.418.2417
S117002,1420-2,Hybrid Men,strict window,14:20,2025-03-13,Carrie Johnson,jose.filipe.chavarria+carrie.johnson@gmail.com.com,284-685-5002 x685,,,,,,,,,
P117003,1420-3,Hybrid Doubles Mixed,strict window,14:20,2025-03-13,Elta Nicolas,jose.filipe.chavarria+elta.nicolas@gmail.com.com,689.970.2340 x91627,Pansy Kunze,jose.filipe.chavarria+pansy.kunze@gmail.com.com,(445) 307-8237 x5459,,,,,,
P117004,1420-4,Hybrid Pro Doubles Mixed,strict window,14:20,2025-03-13,Mae Botsford,jose.filipe.chavarria+mae.botsford@gmail.com.com,945.742.0942 x990,Danial Stark,jose.filipe.chavarria+danial.stark@gmail.com.com,(266) 381-4061,,,,,,
R117005,1420-5,Hybrid Team Relay,strict window,14:20,2025-03-13,Eula Nader,jose.filipe.chavarria+eula.nader@gmail.com.com,1-466-928-8207 x80556,Greta Crist,jose.filipe.chavarria+greta.crist@gmail.com.com,682.409.7078,Lorenzo Jerde,jose.filipe.chavarria+lorenzo.jerde@gmail.com.com,(423) 697-8073 x24916,Anabelle Schmeler,jose.filipe.chavarria+anabelle.schmeler@gmail.com.com,605-505-8520 x577
S117006,1420-6,Hybrid Pro Men,strict window,14:20,2025-03-13,Foster Deckow,jose.filipe.chavarria+foster.deckow@gmail.com.com,732-704-6128 x3896,,,,,,,,,
P117007,1420-7,Hybrid Doubles Women,strict window,14:20,2025-03-13,Waylon Oberbrunner,jose.filipe.chavarria+waylon.oberbrunner@gmail.com.com,859-642-8517 x9852,Kimberly Schoen,jose.filipe.chavarria+kimberly.schoen@gmail.com.com,808.395.6218 x6641,,,,,,
R118000,1440-0,Hybrid Team Relay,mediocre duster,14:40,2025-03-13,Enid Thiel,jose.filipe.chavarria+enid.thiel@gmail.com.com,(933) 336-0498,Hilda Murazik,jose.filipe.chavarria+hilda.murazik@gmail.com.com,1-747-391-4578 x853,Sharon Nikolaus,jose.filipe.chavarria+sharon.nikolaus@gmail.com.com,1-368-300-0563 x317,Doris Beer,jose.filipe.chavarria+doris.beer@gmail.com.com,667.992.7950 x26903
P118001,1440-1,Hybrid Doubles Men,mediocre duster,14:40,2025-03-13,Elian Hodkiewicz,jose.filipe.chavarria+elian.hodkiewicz@gmail.com.com,405-844-4573,Torrey Aufderhar,jose.filipe.chavarria+torrey.aufderhar@gmail.com.com,1-233-864-6929 x791,,,,,,
S118002,1440-2,Hybrid Men,mediocre duster,14:40,2025-03-13,Ariane Mann,jose.filipe.chavarria+ariane.mann@gmail.com.com,1-972-489-6723 x9839,,,,,,,,,
S118003,1440-3,Hybrid Men,mediocre duster,14:40,2025-03-13,Dewitt Terry,jose.filipe.chavarria+dewitt.terry@gmail.com.com,259.503.9186 x469,,,,,,,,,
S118004,1440-4,Hybrid Pro Men,mediocre duster,14:40,2025-03-13,Clemens Frami,jose.filipe.chavarria+clemens.frami@gmail.com.com,(542) 228-9775 x3211,,,,,,,,,
P118005,1440-5,Hybrid Doubles Mixed,mediocre duster,14:40,2025-03-13,Josiah Miller,jose.filipe.chavarria+josiah.miller@gmail.com.com,1-673-832-2476 x8825,Walter Lemke,jose.filipe.chavarria+walter.lemke@gmail.com.com,438-571-3817 x4969,,,,,,
R119000,1500-0,Hybrid Team Relay,serene chops,15:00,2025-03-13,Joanny Erdman,jose.filipe.chavarria+joanny.erdman@gmail.com.com,543.535.4571 x47410,Kenya Cremin,jose.filipe.chavarria+kenya.cremin@gmail.com.com,707-417-7202,Reynold Murphy,jose.filipe.chavarria+reynold.murphy@gmail.com.com,791-657-3853 x86069,Louie Harber,jose.filipe.chavarria+louie.harber@gmail.com.com,614-256-1842 x864
R119001,1500-1,Hybrid Pro Team Relay,serene chops,15:00,2025-03-13,Cleora Zemlak,jose.filipe.chavarria+cleora.zemlak@gmail.com.com,875-307-3365 x96293,Willis O'Kon,jose.filipe.chavarria+willis.o'kon@gmail.com.com,(737) 318-0260 x76983,Pansy McDermott,jose.filipe.chavarria+pansy.mcdermott@gmail.com.com,810-523-1217,Eve Mosciski,jose.filipe.chavarria+eve.mosciski@gmail.com.com,481.337.8435
S119002,1500-2,Hybrid Pro Women,serene chops,15:00,2025-03-13,Mohamed Rath,jose.filipe.chavarria+mohamed.rath@gmail.com.com,952-760-0151 x190,,,,,,,,,
R119003,1500-3,Hybrid Pro Team Relay,serene chops,15:00,2025-03-13,Cleo Hamill,jose.filipe.chavarria+cleo.hamill@gmail.com.com,1-547-608-7573 x014,Jeramy Kunze,jose.filipe.chavarria+jeramy.kunze@gmail.com.com,622.465.5315 x3422,Harold Schamberger,jose.filipe.chavarria+harold.schamberger@gmail.com.com,631-399-5436 x406,Oceane Glover,jose.filipe.chavarria+oceane.glover@gmail.com.com,(322) 491-5062 x6619
S119004,1500-4,Hybrid Pro Women,serene chops,15:00,2025-03-13,Delphine Stark,jose.filipe.chavarria+delphine.stark@gmail.com.com,(275) 847-5165 x458,,,,,,,,,
R119005,1500-5,Hybrid Team Relay,serene chops,15:00,2025-03-13,Cynthia Hilll,jose.filipe.chavarria+cynthia.hilll@gmail.com.com,721.411.6138 x0953,Lucie Parisian,jose.filipe.chavarria+lucie.parisian@gmail.com.com,(848) 563-5927,Layla Crona,jose.filipe.chavarria+layla.crona@gmail.com.com,894-794-9178,Alize Spinka,jose.filipe.chavarria+alize.spinka@gmail.com.com,698.725.6131 x176
R120000,1520-0,Hybrid Pro Team Relay,pitiful sand,15:20,2025-03-13,Creola McDermott,jose.filipe.chavarria+creola.mcdermott@gmail.com.com,(285) 254-1887 x393,Reymundo Kilback,jose.filipe.chavarria+reymundo.kilback@gmail.com.com,(507) 372-1108 x1312,Jayce Torp,jose.filipe.chavarria+jayce.torp@gmail.com.com,1-395-512-2694 x605,Mekhi Predovic,jose.filipe.chavarria+mekhi.predovic@gmail.com.com,(679) 354-6039 x951
R120001,1520-1,Hybrid Team Relay,pitiful sand,15:20,2025-03-13,Dixie Pollich,jose.filipe.chavarria+dixie.pollich@gmail.com.com,(662) 448-6198,Clyde Crooks,jose.filipe.chavarria+clyde.crooks@gmail.com.com,898.582.5112 x5024,Kayleigh O'Reilly,jose.filipe.chavarria+kayleigh.o'reilly@gmail.com.com,1-936-938-0530 x0704,Kevon Wolf,jose.filipe.chavarria+kevon.wolf@gmail.com.com,358-710-7106 x121
S120002,1520-2,Hybrid Pro Women,pitiful sand,15:20,2025-03-13,Liza Jaskolski,jose.filipe.chavarria+liza.jaskolski@gmail.com.com,1-323-849-1844,,,,,,,,,
P120003,1520-3,Hybrid Pro Doubles Men,pitiful sand,15:20,2025-03-13,Callie Moen,jose.filipe.chavarria+callie.moen@gmail.com.com,(216) 218-1609,Maribel Kirlin,jose.filipe.chavarria+maribel.kirlin@gmail.com.com,373.944.5691 x0876,,,,,,
R120004,1520-4,Hybrid Team Relay,pitiful sand,15:20,2025-03-13,Therese Gorczany,jose.filipe.chavarria+therese.gorczany@gmail.com.com,(315) 244-4168 x0757,Price Bins,jose.filipe.chavarria+price.bins@gmail.com.com,1-390-776-8276 x8294,Jaylon Goodwin,jose.filipe.chavarria+jaylon.goodwin@gmail.com.com,1-768-452-0922 x076,Hilbert Buckridge,jose.filipe.chavarria+hilbert.buckridge@gmail.com.com,(906) 550-1333 x3099
R120005,1520-5,Hybrid Team Relay,pitiful sand,15:20,2025-03-13,Zander Koepp,jose.filipe.chavarria+zander.koepp@gmail.com.com,845.690.1037 x39199,Mason Cummings,jose.filipe.chavarria+mason.cummings@gmail.com.com,1-991-388-8404,Thea Thiel,jose.filipe.chavarria+thea.thiel@gmail.com.com,1-386-327-1212,Vada Bernhard,jose.filipe.chavarria+vada.bernhard@gmail.com.com,1-752-578-4983 x53985
P121000,1540-0,Hybrid Doubles Women,junior procurement,15:40,2025-03-13,Issac Harber,jose.filipe.chavarria+issac.harber@gmail.com.com,(625) 932-5821 x6460,Nick Kunze,jose.filipe.chavarria+nick.kunze@gmail.com.com,728-477-0421,,,,,,
P121001,1540-1,Hybrid Pro Doubles Men,junior procurement,15:40,2025-03-13,Durward Morar,jose.filipe.chavarria+durward.morar@gmail.com.com,1-828-846-5564 x975,Jonathon Emard,jose.filipe.chavarria+jonathon.emard@gmail.com.com,442.495.6977 x5579,,,,,,
S121002,1540-2,Hybrid Pro Men,junior procurement,15:40,2025-03-13,Vernie Gulgowski-Balistreri,jose.filipe.chavarria+vernie.gulgowski-balistreri@gmail.com.com,380-331-6528 x330,,,,,,,,,
S121003,1540-3,Hybrid Men,junior procurement,15:40,2025-03-13,Clint Gerhold,jose.filipe.chavarria+clint.gerhold@gmail.com.com,(847) 984-9875 x9041,,,,,,,,,
R121004,1540-4,Hybrid Team Relay,junior procurement,15:40,2025-03-13,Wilber Rutherford,jose.filipe.chavarria+wilber.rutherford@gmail.com.com,1-439-619-6024,Brook Huel,jose.filipe.chavarria+brook.huel@gmail.com.com,1-628-336-3877 x698,Reid Emmerich,jose.filipe.chavarria+reid.emmerich@gmail.com.com,(372) 994-9723,Cindy Harber,jose.filipe.chavarria+cindy.harber@gmail.com.com,609.307.5431 x6718
P121005,1540-5,Hybrid Pro Doubles Men,junior procurement,15:40,2025-03-13,Annamae Mante,jose.filipe.chavarria+annamae.mante@gmail.com.com,1-684-286-5478 x59884,Savion Keebler,jose.filipe.chavarria+savion.keebler@gmail.com.com,606.891.9000 x93609,,,,,,
P121006,1540-6,Hybrid Doubles Men,junior procurement,15:40,2025-03-13,Aurelio Goodwin,jose.filipe.chavarria+aurelio.goodwin@gmail.com.com,1-768-671-4039 x394,Lauren Heidenreich,jose.filipe.chavarria+lauren.heidenreich@gmail.com.com,(894) 358-9723 x045,,,,,,
S122000,1600-0,Hybrid Pro Women,weary ownership,16:00,2025-03-13,Lynn Kovacek,jose.filipe.chavarria+lynn.kovacek@gmail.com.com,934.361.2109 x699,,,,,,,,,
R122001,1600-1,Hybrid Team Relay,weary ownership,16:00,2025-03-13,Brian O'Keefe,jose.filipe.chavarria+brian.o'keefe@gmail.com.com,650-729-4668 x7741,Mario Gerlach,jose.filipe.chavarria+mario.gerlach@gmail.com.com,341.578.2345,Danyka Mueller-Ledner,jose.filipe.chavarria+danyka.mueller-ledner@gmail.com.com,(893) 506-3876 x300,Nathanial Strosin,jose.filipe.chavarria+nathanial.strosin@gmail.com.com,1-304-644-2066 x629
S122002,1600-2,Hybrid Men,weary ownership,16:00,2025-03-13,Taryn Heller,jose.filipe.chavarria+taryn.heller@gmail.com.com,701.650.8415 x501,,,,,,,,,
R122003,1600-3,Hybrid Pro Team Relay,weary ownership,16:00,2025-03-13,Ashton Mosciski,jose.filipe.chavarria+ashton.mosciski@gmail.com.com,827.970.9762 x4889,Colton Lebsack,jose.filipe.chavarria+colton.lebsack@gmail.com.com,1-513-837-2673 x19667,Darren Toy,jose.filipe.chavarria+darren.toy@gmail.com.com,(486) 254-7153 x99762,Janet Pfannerstill,jose.filipe.chavarria+janet.pfannerstill@gmail.com.com,1-818-281-2951 x217
P122004,1600-4,Hybrid Doubles Men,weary ownership,16:00,2025-03-13,Jammie Balistreri,jose.filipe.chavarria+jammie.balistreri@gmail.com.com,1-423-500-6310 x169,Kaleigh Deckow,jose.filipe.chavarria+kaleigh.deckow@gmail.com.com,1-224-895-6299 x50964,,,,,,
P122005,1600-5,Hybrid Pro Doubles Men,weary ownership,16:00,2025-03-13,Aubree O'Connell,jose.filipe.chavarria+aubree.o'connell@gmail.com.com,1-244-659-5124 x96125,Kyle Braun,jose.filipe.chavarria+kyle.braun@gmail.com.com,205-852-7876 x52734,,,,,,
S122006,1600-6,Hybrid Pro Women,weary ownership,16:00,2025-03-13,Hugh Lakin,jose.filipe.chavarria+hugh.lakin@gmail.com.com,441.982.1562 x9885,,,,,,,,,
P123000,1620-0,Hybrid Pro Doubles Mixed,woeful numeracy,16:20,2025-03-13,Bettye Collins,jose.filipe.chavarria+bettye.collins@gmail.com.com,237.898.9172 x252,Miller Heathcote,jose.filipe.chavarria+miller.heathcote@gmail.com.com,405.218.3733 x638,,,,,,
P123001,1620-1,Hybrid Pro Doubles Mixed,woeful numeracy,16:20,2025-03-13,Virgie Rippin-Kemmer,jose.filipe.chavarria+virgie.rippin-kemmer@gmail.com.com,426-891-6669 x26523,Audie Christiansen,jose.filipe.chavarria+audie.christiansen@gmail.com.com,1-891-457-0569 x89476,,,,,,
R123002,1620-2,Hybrid Pro Team Relay,woeful numeracy,16:20,2025-03-13,Maude Roob,jose.filipe.chavarria+maude.roob@gmail.com.com,(368) 762-6744 x34483,Kaylee Legros,jose.filipe.chavarria+kaylee.legros@gmail.com.com,(496) 947-2296 x4235,Alphonso Tremblay,jose.filipe.chavarria+alphonso.tremblay@gmail.com.com,1-757-542-7936 x98035,Mavis Schinner,jose.filipe.chavarria+mavis.schinner@gmail.com.com,570-272-3619 x777
R123003,1620-3,Hybrid Team Relay,woeful numeracy,16:20,2025-03-13,Annetta Predovic,jose.filipe.chavarria+annetta.predovic@gmail.com.com,(467) 311-8426 x245,Giovanna Hyatt,jose.filipe.chavarria+giovanna.hyatt@gmail.com.com,1-819-405-1449 x353,Adrien Hayes,jose.filipe.chavarria+adrien.hayes@gmail.com.com,204.659.9506,Freida Franecki,jose.filipe.chavarria+freida.franecki@gmail.com.com,769-241-3789
R123004,1620-4,Hybrid Team Relay,woeful numeracy,16:20,2025-03-13,Christian Pacocha,jose.filipe.chavarria+christian.pacocha@gmail.com.com,(749) 877-9416 x5463,Werner Rogahn,jose.filipe.chavarria+werner.rogahn@gmail.com.com,(529) 488-8933 x89737,Colten Moore,jose.filipe.chavarria+colten.moore@gmail.com.com,237-543-6368,Keeley Cronin,jose.filipe.chavarria+keeley.cronin@gmail.com.com,517.246.7784 x626
S123005,1620-5,Hybrid Men,woeful numeracy,16:20,2025-03-13,Mark Murphy,jose.filipe.chavarria+mark.murphy@gmail.com.com,951.972.9560 x0162,,,,,,,,,
P123006,1620-6,Hybrid Pro Doubles Mixed,woeful numeracy,16:20,2025-03-13,German Veum,jose.filipe.chavarria+german.veum@gmail.com.com,1-848-856-0746,Letha Kassulke,jose.filipe.chavarria+letha.kassulke@gmail.com.com,1-828-621-4685 x276,,,,,,
S123007,1620-7,Hybrid Women,woeful numeracy,16:20,2025-03-13,Chauncey Schulist,jose.filipe.chavarria+chauncey.schulist@gmail.com.com,355-488-0477 x5412,,,,,,,,,
S124000,1640-0,Hybrid Men,distorted amnesty,16:40,2025-03-13,Rashad Beatty,jose.filipe.chavarria+rashad.beatty@gmail.com.com,1-286-288-8486 x82783,,,,,,,,,
P124001,1640-1,Hybrid Pro Doubles Mixed,distorted amnesty,16:40,2025-03-13,Martina Rogahn-Gerlach,jose.filipe.chavarria+martina.rogahn-gerlach@gmail.com.com,1-514-294-2494 x276,Trisha Wolf,jose.filipe.chavarria+trisha.wolf@gmail.com.com,1-719-738-8958 x4961,,,,,,
P124002,1640-2,Hybrid Doubles Mixed,distorted amnesty,16:40,2025-03-13,Maxwell Feeney,jose.filipe.chavarria+maxwell.feeney@gmail.com.com,(439) 221-5306,Colin Hartmann,jose.filipe.chavarria+colin.hartmann@gmail.com.com,675.577.7202 x70764,,,,,,
S124003,1640-3,Hybrid Women,distorted amnesty,16:40,2025-03-13,Gilbert Bergnaum,jose.filipe.chavarria+gilbert.bergnaum@gmail.com.com,(264) 739-8464 x684,,,,,,,,,
R124004,1640-4,Hybrid Pro Team Relay,distorted amnesty,16:40,2025-03-13,Marlen Okuneva,jose.filipe.chavarria+marlen.okuneva@gmail.com.com,(986) 712-5801 x0261,Eugenia McLaughlin,jose.filipe.chavarria+eugenia.mclaughlin@gmail.com.com,676.816.0420 x581,Pasquale Metz,jose.filipe.chavarria+pasquale.metz@gmail.com.com,367-605-7634,Molly Kemmer,jose.filipe.chavarria+molly.kemmer@gmail.com.com,(457) 724-5751 x056
R124005,1640-5,Hybrid Team Relay,distorted amnesty,16:40,2025-03-13,Loraine Langosh,jose.filipe.chavarria+loraine.langosh@gmail.com.com,1-622-548-4842 x5501,Nellie Collier,jose.filipe.chavarria+nellie.collier@gmail.com.com,1-702-619-6929,Cesar Goodwin,jose.filipe.chavarria+cesar.goodwin@gmail.com.com,999-792-8143 x7514,Rosendo Nikolaus,jose.filipe.chavarria+rosendo.nikolaus@gmail.com.com,497-776-5918 x9655
S125000,1700-0,Hybrid Men,unsung turret,17:00,2025-03-13,Rowan Bailey,jose.filipe.chavarria+rowan.bailey@gmail.com.com,1-220-337-4793 x3434,,,,,,,,,
S125001,1700-1,Hybrid Women,unsung turret,17:00,2025-03-13,Connie Skiles,jose.filipe.chavarria+connie.skiles@gmail.com.com,813.624.7191 x230,,,,,,,,,
P125002,1700-2,Hybrid Pro Doubles Mixed,unsung turret,17:00,2025-03-13,Julien Beer,jose.filipe.chavarria+julien.beer@gmail.com.com,1-915-412-3272 x575,Melisa Leffler,jose.filipe.chavarria+melisa.leffler@gmail.com.com,839-728-9089 x490,,,,,,
S125003,1700-3,Hybrid Women,unsung turret,17:00,2025-03-13,Vicky Renner,jose.filipe.chavarria+vicky.renner@gmail.com.com,(899) 682-6292,,,,,,,,,
R125004,1700-4,Hybrid Team Relay,unsung turret,17:00,2025-03-13,Keyon Klocko,jose.filipe.chavarria+keyon.klocko@gmail.com.com,297-388-1646 x7965,Sunny Stamm,jose.filipe.chavarria+sunny.stamm@gmail.com.com,805-247-9842,Oren Baumbach,jose.filipe.chavarria+oren.baumbach@gmail.com.com,(974) 683-1990 x176,Mervin Wuckert,jose.filipe.chavarria+mervin.wuckert@gmail.com.com,(947) 937-1286 x470
S125005,1700-5,Hybrid Men,unsung turret,17:00,2025-03-13,Vita Jones,jose.filipe.chavarria+vita.jones@gmail.com.com,561-347-2645,,,,,,,,,
P126000,1720-0,Hybrid Pro Doubles Mixed,crafty bandwidth,17:20,2025-03-13,Clarabelle Gusikowski,jose.filipe.chavarria+clarabelle.gusikowski@gmail.com.com,(393) 491-7563,Nasir Rowe,jose.filipe.chavarria+nasir.rowe@gmail.com.com,1-668-402-8918 x750,,,,,,
